Fase;Banco;Tipo de tronadura;Tipo Material;M;Dominio Estructural;Diámetro;BxS;Tiempo entre Pozos Filas ms;Fc;Tipo Explosivo;P10;P20;P30;P40;P50;P60;P70;P80;P90;P100;Este;Norte;Cota;B;S;tiempo_1;tiempo_2
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;479.0;J;1.3779535;2.4015761;3.1102379;3.6220492;4.2126007;4.9606326;5.7874047;6.299216;7.4409489;8.4645715;59158.0;90845.0;2975.0;6.5;6.5;11.0;105.0
Stage 4;2975.0;Tronadura 1;Roca 2;L1;Sureste;7.875;5.5x5.5;17-120;272.0;J;0.5905515;1.2204731000000002;1.8897648;2.2834658;2.8346472;3.3070884;4.0157502;4.6850419;5.511814;8.5433117;59238.0;89481.0;2975.0;5.5;5.5;17.0;120.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;465.0;J;0.4724412;1.1417329;2.2047256;3.1102379;3.7795296;4.4881914;5.4330738;6.4960665;7.7952798;11.9685104;59207.0;90211.0;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.6299216;1.2992133;2.0472452000000003;2.6771668;3.1889781000000004;3.7007894;4.2519708;4.8031522;5.905515;10.5905569;59056.0;90833.0;2975.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;465.0;B;0.5118113;0.8661421999999999;1.9291348999999998;2.5590565;3.0708678;3.543309;4.4094512;5.7874047;6.8897675;8.5433117;59024.0;90720.0;2960.0;7.0;7.0;5.0;87.0
Stage 2;3560.0;Tronadura 2;Roca 2;L1;Norte;12.25;7.5x8.5;9-94;404.0;K;0.4724412;0.6692916999999999;0.9448824;1.2992133;1.7322843999999997;2.2834658;2.9133874;3.7401595;5.4330738;9.3307137;58989.0;91572.0;2975.0;7.5;8.5;9.0;94.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;K;0.43;0.79;1.06;1.61;2.52;3.74;4.84;6.34;8.54;19.53;59192.1;90225.1;2960.0;7.0;7.0;5.0;87.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;479.0;J;0.2;0.63;0.98;1.5;2.36;3.62;5.08;6.61;8.43;14.92;59121.4;29855.1;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;465.0;B;0.51;0.91;1.26;1.61;2.13;2.99;4.17;5.91;8.35;15.08;59012.6;90737.6;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.59;0.94;1.3;1.73;2.48;3.43;4.37;5.63;8.66;12.83;59181.3;90272.8;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.39;0.71;1.02;1.5;2.2;3.35;4.69;6.3;8.43;13.98;59282.6;89935.3;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;465.0;B;0.67;0.94;1.26;1.57;2.13;2.91;3.94;5.51;7.44;14.69;58976.1;90735.1;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.59;0.98;1.46;1.97;2.8;3.62;4.61;5.79;7.48;14.25;59221.4;90205.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.35;0.67;0.98;1.46;2.32;3.39;4.65;6.18;9.02;18.46;59298.3;89935.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;465.0;B;0.67;1.1;1.5;1.97;2.76;3.58;4.53;5.91;7.36;14.8;59981.6;90763.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.55;0.94;1.3;1.73;2.36;3.23;4.17;5.39;7.6;13.11;59198.9;90286.2;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.28;0.55;0.79;1.22;2.05;3.19;4.49;6.22;8.46;14.53;59314.2;89912.1;2960.0;7.0;7.0;5.0;87.0
Stage 2;3560.0;Tronadura 2;Roca 2;L8;Norte;10.625;9.5x11;17-150;196.0;K;0.59;0.79;1.02;1.3;1.65;2.28;3.54;4.69;6.1;9.61;58910.4;91534.4;3560.0;9.5;11.0;17.0;150.0
Stage 2;3560.0;Tronadura 2;Roca 1;L7;Norte;10.625;7x7.5;5-87;472.0;J;0.71;0.94;1.26;1.77;2.68;3.82;5.08;6.65;8.27;13.46;58947.4;91502.2;3560.0;7.0;7.5;5.0;87.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;479.0;J;0.28;0.63;1.06;1.57;2.28;3.27;4.33;6.06;8.66;18.62;59204.1;90856.9;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.31;0.67;1.06;1.54;2.4;3.46;4.65;5.91;7.99;13.39;59179.4;90294.5;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.55;0.87;1.26;1.77;2.52;3.43;4.53;6.14;8.11;19.41;59237.4;89915.2;2960.0;7.0;7.0;5.0;87.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;479.0;J;0.59;0.98;1.3;1.69;2.36;3.31;4.37;5.98;10.0;16.93;59250.05;90875.3;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.71;1.02;1.34;1.77;2.32;3.03;4.02;5.67;7.72;13.39;59190.5;90293.2;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.51;0.87;1.18;1.5;1.97;2.64;3.58;5.83;7.72;16.54;59338.9;89876.8;2960.0;7.0;7.0;5.0;87.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;479.0;J;0.5511814;1.4566937;2.7165369;3.3070884;4.2519708;4.9606326;5.3543335999999995;6.0236253;7.0078778;7.9921303;59267.0;90884.0;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.5118113;0.8661421999999999;1.2598432;1.7322844;2.2440957000000004;2.8346472;3.4251987;4.0944904;5.2755934;6.7322871;59331.0;89827.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.5905515;1.2992133;2.0078751;2.6377967;3.149608;3.7007894;4.2519708;4.8818924;5.5511841;8.0315004;59190.0;90302.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.6692917;2.0078751;2.5984266;3.1102379;3.5826790999999996;4.1338605;4.724412;5.6692944;6.5748067;10.0000054;59345.0;89781.0;2960.0;7.0;7.0;5.0;87.0
Stage 2;3560.0;Tronadura 2;Roca 2;L1;Norte;10.625;8x8;17-150;221.0;F;0.5905515;1.2992133;1.8503947;2.3228359;2.7165369;3.1889781;3.5826790999999996;4.0551203;4.724412;6.1417356;59003.0;91513.0;3560.0;8.0;8.0;17.0;150.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;463.0;B;0.9055123;1.8110245999999999;2.5196864;3.0708678;3.6614193;4.1732306;4.8031522;5.511814;6.7716572;8.267721;59332.0;89945.0;2960.0;7.0;7.0;5.0;87.0
Stage 2;3575.0;Tronadura 1;Roca 2;L1;Norte;10.625;7.5x8 ;17-120;273.0;J;0.7086618;1.4566937;2.0866153;2.5196864;2.8740172999999998;3.4645688;3.9763801;4.5275615;5.0787429;8.0708705;58898.0;91693.0;3575.0;7.5;8.0;17.0;120.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;488.0;L;0.5118113;0.7086618;0.9448824;1.2204731;1.6141741000000003;2.362206;3.93701;5.4330738;8.4252014;18.2677264;59228.0;90260.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;486.0;L;0.4330711;0.8661421999999999;1.1417329;1.574804;2.1259854;3.3464585;4.6850419;6.2204758;8.7401622;14.9212679;59187.0;90663.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;486.0;L;0.9055123;2.0866153;2.7952771;3.4645688;4.094490400000001;4.6850419;5.157483099999999;5.7874047;6.9291376;10.5905569;59175.0;90595.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;495.0;L;0.8661422;1.574804;2.362206;3.0314977;3.5826790999999996;4.2913409;4.9212625;5.6692944;7.480319;10.7874074;59178.0;90342.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;492.0;L;0.5905515;0.9842525;1.4566937;2.0472452;2.7952771;3.6220492;4.488191400000001;5.4724439;7.6377994;13.1496134;59136.0;90623.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;495.0;L;0.787402;1.4566937;2.2047256;2.755907;3.3070884;3.93701;4.5669316;5.3543336;6.2204758;9.9212652;59178.0;90342.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;492.0;L;0.5511814;1.0236226000000002;1.6929143;2.4409462;2.8740172999999998;3.6614193;4.6063017;5.3543336;7.4015788;9.0157529;59126.0;90609.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;495.0;L;0.59;0.91;1.3;1.77;2.48;3.43;4.33;5.91;9.76;18.78;59155.1;90434.2;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;492.0;K;0.12;0.39;0.63;0.94;1.81;2.95;4.29;6.26;8.7;16.5;59158.5;90508.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 2;L1;Noreste;12.25;7.5x9;9-94;377.0;C;0.71;0.91;1.1;1.3;1.54;1.93;2.72;4.49;7.09;12.76;59364.2;89626.9;2960.0;7.5;9.0;9.0;94.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;430.0;J;0.12;0.12;0.2;0.43;0.75;1.34;3.07;6.69;12.01;21.57;59352.6;90249.4;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;498.0;L;0.31;0.59;0.94;1.5;2.24;3.19;4.41;5.83;7.52;14.69;59208.4;90515.7;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L3;Noreste;12.25;7x7;5-87;463.0;C;0.28;0.55;0.79;1.06;1.54;2.32;3.74;6.02;9.76;20.39;59369.1;89852.9;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;512.0;L;0.67;1.02;1.34;1.73;2.36;3.15;4.29;5.83;7.83;14.57;58908.2;90745.5;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L3;Noreste;12.25;7x7;5-87;500.0;L;0.16;0.75;1.06;1.42;1.85;2.68;3.86;5.55;8.74;17.91;59388.6;89878.5;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;512.0;L;0.55;0.87;1.26;1.81;2.6;3.43;4.37;5.51;7.8;15.43;58861.4;90739.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L3;Noreste;12.25;7x7;5-87;500.0;L;0.43;0.79;1.22;1.73;2.48;3.43;4.41;5.71;7.56;18.11;59385.8;89892.7;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;400.0;J;0.12;0.51;0.83;1.26;2.13;3.39;4.96;6.57;9.29;16.77;59235.4;90613.7;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Noreste;12.25;7.5x9;17-120;328.0;F;0.55;0.91;1.22;1.57;2.01;2.68;3.5;4.96;7.95;12.17;59408.5;89796.4;2960.0;7.5;9.0;17.0;120.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;430.0;J;0.39;0.71;1.02;1.57;2.32;3.39;4.88;6.18;8.15;12.01;59328.1;90293.1;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;400.0;J;0.24;0.51;0.98;1.61;2.64;3.94;5.28;6.54;8.5;11.26;59233.2;90653.2;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Noreste;12.25;7.5x9;17-120;328.0;F;0.2;0.31;0.47;0.75;1.5;2.32;3.54;5.08;6.34;12.05;59420.8;89722.1;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Noreste;10.625;7.5x9;17-120;350.0;J;0.8267721;1.2204731000000002;1.6929143;2.2834658;2.9133874;3.6220492;4.5275615;5.4330738;6.6535469;10.1968559;59403.0;89689.0;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;400.0;J;0.4724412;1.7716545;2.5196864;3.3070884;4.0551203000000005;4.5275615;5.4330738;6.0629954;6.5748067;8.7401622;59247.0;90688.0;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Noreste;10.625;7.5x9;17-120;350.0;J;0.9055123;1.6929143;2.2440957000000004;2.6771668;3.149608;3.543309;4.0551203000000005;4.6850419;6.7716572;8.1889808;59406.0;89613.0;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;604.0;L;0.9448824;1.968505;2.4803162999999997;3.0314977;3.3070884;4.0157502;4.5275615;5.118113;6.2204758;9.6850446;59105.0;90757.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Sureste;12.25;7.5x9;17-120;366.0;K;0.7086618;1.6929143;2.362206;2.9921276;3.4645687999999994;3.8582698;4.5275615;5.905515;6.692917;8.661422;59376.0;89577.0;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;604.0;L;0.7086618;1.181103;1.6535442;2.3228359;3.0708678;3.8188997;4.6063017;5.6299243;7.0472479;12.3622114;59058.0;90762.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2945.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;486.0;L;1.0236226;1.8897648;2.4803162999999997;3.149608;3.8582697999999995;4.3700811;5.1968532;5.8267748;7.1259881;8.7007921;59603.0;90673.0;2945.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;604.0;L;0.7086618;1.3385833999999999;2.0078751;2.755907;3.4251987;4.1338605;4.960632599999999;5.8267748;6.7322871;9.3700838;59102.0;90787.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-84;561.0;L;0.6692917;1.3385833999999999;2.0866153;2.7952771;3.5039388999999996;4.0944904;4.724412;5.5511841;7.1653582;9.4094539;59174.0;90756.0;2960.0;7.0;7.0;5.0;84.0
Stage 2;3545.0;Tronadura 2;Roca 2;L1;Norte;12.25;9.5x9.5;9-94;277.0;J;0.5511814;0.7480319000000001;1.0236226000000002;1.2598432;1.6141741000000003;1.968505;2.4015761;2.9527575;4.2519708;6.9685077;59515.0;91811.0;3545.0;9.5;9.5;9.0;94.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-84;561.0;L;1.0629927;1.5354339;1.9291348999999998;2.4409462;3.1102379;3.7401595;4.2519708;4.9606326;6.3779562;9.842525;59185.0;90756.0;2960.0;7.0;7.0;5.0;84.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Sureste;12.25;7.5x9;17-120;366.0;K;1.2598432;2.0866153;2.4803162999999997;2.9133874;3.2677183;3.7795296;4.4094512;4.9212625;6.5354366;11.2598486;59262.0;89479.0;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Sureste;12.25;7.5x9;17-120;366.0;K;0.8267721;1.4566937;2.0472452000000003;2.5590565;2.9527575;3.5826791;4.094490400000001;4.6850419;5.6299243;8.661422;59255.0;89482.0;2960.0;7.5;9.0;17.0;120.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;400.0;J;0.4724412;0.6692916999999999;2.0472452000000003;3.149608;4.0157502;5.0000027;5.708664499999999;6.692917;7.5984293;9.0157529;59234.0;90588.0;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-84;433.0;L;1.0629927;1.4566937;1.8897648;2.4803163;3.149608;3.7795296;4.488191400000001;5.4330738;6.692917;12.0866207;59179.0;90511.0;2960.0;7.0;7.0;5.0;84.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;461.0;J;0.16;0.47;0.67;0.98;1.73;3.27;4.84;6.3;9.29;13.39;58967.3;90788.9;2960.0;6.5;6.5;11.0;105.0
Stage 2;3545.0;Tronadura 2;Roca 2;L1;Norte;12.25;9.5x9.5;9-94;293.0;J;0.47;0.63;0.83;1.06;1.54;2.36;3.27;4.57;6.81;14.25;59427.3;91743.1;3545.0;9.5;9.5;9.0;94.0
Stage 4;2960.0;Tronadura 1;Roca 1;L7;Norte;10.625;6.5x6.5;11-105;461.0;J;0.12;0.35;0.55;0.79;1.26;2.76;4.61;6.38;9.49;14.33;58929.1;90788.3;2960.0;6.5;6.5;11.0;105.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;449.0;J;0.12;0.28;0.59;0.98;1.81;3.15;4.72;6.57;8.58;14.21;59282.7;90415.7;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;461.0;J;0.12;0.47;0.75;1.14;1.81;2.83;4.13;6.3;9.84;19.45;58879.9;90777.6;2960.0;6.5;6.5;11.0;105.0
Stage 4;2975.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;449.0;J;0.08;0.12;0.39;0.63;0.94;2.13;4.25;6.57;9.72;14.21;59267.4;90482.6;2975.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;461.0;J;0.39;0.71;1.06;1.54;2.28;3.39;4.8;6.18;8.82;14.53;58847.7;90775.9;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;452.0;J;0.16;0.43;0.67;0.94;1.77;3.19;4.57;5.95;8.78;15.24;59237.1;90735.3;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Noreste;10.625;6.5x6.5;11-105;452.0;J;0.12;0.51;0.87;1.3;1.97;2.99;4.37;5.98;8.27;16.5;59243.9;9065.1;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;466.0;C;0.35;0.71;1.06;1.61;2.36;3.5;4.61;6.06;8.43;13.86;59243.0;90080.8;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;436.0;J;0.12;0.12;0.35;0.59;0.94;1.89;3.86;6.26;10.08;18.9;59068.5;90815.2;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;466.0;L;0.47;0.83;1.18;1.69;2.36;3.31;4.37;5.74;7.83;15.83;59259.4;90118.8;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;436.0;J;0.16;0.51;0.83;1.06;1.69;2.8;4.25;6.38;8.78;16.42;59053.2;90816.9;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;466.0;L;0.51;0.83;1.18;1.54;2.01;2.83;4.09;5.94;8.74;20.35;52949.9;90146.4;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 2;L1;Sureste;10.625;6.5x6.5;17-120;491.0;J;0.67;0.98;1.26;1.61;2.13;2.99;4.06;5.35;7.32;11.73;59450.4;89812.7;2970.0;6.5;6.5;17.0;120.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;604.0;L;0.8661422;1.2204731000000002;1.5354339;1.9291349;2.4803162999999997;3.3858286;4.370081099999999;5.6299243;7.8346499;16.3779616;59135.0;90798.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;466.0;L;0.787402;1.3779535;2.362206;3.2677183;4.094490400000001;4.8031522;5.3149635;6.0629954;8.3858313;11.1023682;59285.0;90040.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6.5x6.5;17-120;491.0;J;0.6692917;1.1023628;1.8110245999999999;2.7165369;3.5826790999999996;4.3700811;5.1968532;6.3779562;7.7559097;11.1811084;59442.0;89864.0;2960.0;6.5;6.5;17.0;120.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Norte;10.625;6.5x6.5;11-105;436.0;J;0.7480319;1.1417329;1.7716545;2.5590565;3.3858286;4.2126007;5.157483099999999;6.5354366;8.3070911;11.9685104;59007.0;90798.0;2960.0;6.5;6.5;11.0;105.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;548.0;L;0.9055123;1.3385833999999999;1.8110245999999999;2.4015761;2.9921276000000003;3.8188997;4.5669316;5.5905542;7.3622087;10.3937064;59330.0;90095.0;2960.0;7.0;7.0;5.0;87.0
Stage 2;3545.0;Tronadura 2;Roca 2;L1;Norte;12.25;9.5x9.5;9-94;287.0;F;0.4724412;0.7480319000000001;1.2204731000000002;1.8110246;2.2047256;2.5984266;3.0314977;3.7007894;4.9212625;7.480319;59470.0;91845.0;3545.0;9.5;9.5;9.0;94.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.5118113;1.0629927;2.0078751;2.5984266;3.1889781000000004;3.6614193;4.4094512;5.4330738;7.1259881;9.4881941;59208.0;90485.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;548.0;L;0.5511814;0.8267721;1.3385833999999999;2.0078751;2.6771667999999997;3.3070884;4.2126007;5.3543336;6.1417356;9.2913436;59364.0;90094.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;466.0;L;0.787402;1.1417329;1.5354339;2.0866153;2.6771667999999997;3.4645688;4.370081099999999;5.5905542;6.8503974;8.7795323;59249.0;90155.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 1;Roca 1;L4;Sureste;10.625;6.5x6.5;17-120;491.0;J;0.9448824;1.3385833999999999;1.7716545;2.362206;3.0314977;4.0551203;5.157483099999999;6.7322871;8.4645715;15.2755988;59440.0;89963.0;2960.0;6.5;6.5;17.0;120.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;494.0;L;0.9055123;1.2992133;1.6141741000000003;2.0866153;2.7165369;3.543309;4.8031522;5.9842552;7.4015788;10.7874074;59281.0;90011.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.9055123;1.8897648;2.5984266;3.4251987;4.1338605;4.5669316;5.2755934;5.7874047;6.5354366;12.4409516;59225.0;90439.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;494.0;L;0.9448824;1.5354339;2.0472452000000003;2.6771668;3.5039388999999996;4.2519708;5.0000027000000005;5.8267748;7.086618;11.8897702;59331.0;90047.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.7480319;1.1417329;1.574804;2.0866153;2.755907;3.6614193;4.6063017;5.5511841;6.8897675;11.0629981;59223.0;90418.0;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;494.0;L;0.5;0.8;1.0;1.5;2.1;3.2;4.5;6.0;8.7;14.6;59347.0;90075.5;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.5;0.9;1.3;1.9;2.7;3.6;4.7;5.7;7.3;13.7;59230.6;90439.5;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Noreste;12.25;7x7;5-87;494.0;L;0.3;0.8;1.5;2.6;3.4;4.1;5.0;5.9;7.3;11.7;59303.5;90031.1;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.2;0.6;1.1;2.2;3.1;3.9;5.0;5.8;7.0;9.8;59221.3;90409.7;2960.0;7.0;7.0;5.0;87.0
Stage 4;2960.0;Tronadura 2;Roca 1;L4;Norte;12.25;7x7;5-87;484.0;L;0.3;0.6;1.2;2.3;3.1;4.1;5.0;5.8;6.9;10.8;59237.9;90388.2;2960.0;7.0;7.0;5.0;87.0
