P10;P20;P30;P40;P50;P60;P70;P80;P90;P100
0.08;0.24;0.35;0.63;1.26;2.05;2.91;3.82;6.22;8.94
0.24;0.59;0.91;1.5;2.52;3.62;4.72;6.14;8.03;11.5
0.0787402;0.2362206;0.4724412;0.8661421999999999;1.3385834;2.1259854;2.9527575;3.8976398999999997;5.4330738;11.023628
0.7480319000000001;1.1417329;1.7716545;2.5590565;3.3858286;4.2126007;5.1574830999999985;6.5354366;8.3070911;11.968510400000001
0.47;0.75;1.02;1.38;1.73;2.13;2.68;3.46;4.69;7.4
0.39;0.71;1.1;1.61;2.36;3.23;4.29;5.47;7.48;13.5
0.5118113000000001;0.6692916999999999;1.2204731000000002;1.6929143;2.2440957000000004;2.9921276000000003;3.8582698;5.2755934;7.204728299999999;14.4488267
0.28;0.55;0.79;1.06;1.54;2.32;3.74;6.02;9.76;20.39
0.51;0.83;1.3;1.89;2.48;3.03;3.7;4.69;5.91;8.66
0.16;0.63;0.98;1.57;2.4;3.27;4.33;5.79;8.23;18.5
0.55;0.75;0.98;1.89;3.03;4.02;4.92;5.75;7.28;13.82
0.5;0.8;1.0;1.5;2.1;3.2;4.5;6.0;8.7;14.6
0.08;0.39;0.59;0.75;1.02;1.42;2.17;3.5;5.0;8.35
0.08;0.08;0.31;0.47;1.61;3.35;5.0;5.91;8.15;10.39
0.7480319000000001;1.181103;1.6141741000000005;2.0472452000000003;2.6377967;3.2677183;4.4094512;5.6692944;7.87402;12.4803217
0.51;0.87;1.14;1.5;1.97;2.72;3.66;5.08;7.44;12.95
0.3149608;0.9448824;1.6141741000000005;2.0866153;2.5196864;2.8740172999999998;3.3464585;3.8582697999999995;4.9212625;6.692917
0.3149608;0.8267721;1.3779535;2.0078751;2.7165369;3.7007894;4.9212625;6.2204758;7.4015788;10.9842579
0.71;1.02;1.34;1.77;2.32;3.03;4.02;5.67;7.72;13.39
0.8267721;1.574804;2.2047256;2.6771667999999997;3.1889781000000004;3.5826790999999996;3.93701;4.4488213;5.1968532;8.6220519
0.4;0.9;1.6;2.3;3.2;4.2;5.2;6.1;6.9;10.5
0.5905515;0.9448824;1.3385834;1.8503947;2.6377967;3.5826790999999996;4.6063017;6.1417356;8.582681800000001;16.8897729
0.3149608;0.5905515;0.9448824;1.6929143;2.362206;3.0708678;3.7795296;4.488191400000001;5.2755934;7.795279799999999
0.9448824;1.4960638000000002;2.1653555;2.8346472;3.5826791;4.1338605;4.724412;5.805515;7.5196891;10.511816699999999
0.08;0.31;0.63;1.1;1.93;2.83;3.86;5.47;7.28;9.57
1.0629927;1.3779535;1.6929143;2.1259854;2.8740173;3.6614193;4.291340900000002;5.118113;6.1811057;11.4566991
0.5905515;0.9055123;1.2598432;1.7322843999999997;2.2834658;2.7952771;3.3464585;3.93701;4.6850419;7.5590592
0.51;0.79;1.06;1.42;1.89;2.48;3.19;3.94;4.76;9.84
0.4724412;0.8267721;1.574804;2.2047256;2.6771668;3.0314977;3.3464585;3.7007894;4.330711;6.377956200000001
0.6692916999999999;1.0236226000000002;1.4960638000000002;2.1653555;2.9527575;3.8188997000000002;4.5669316;5.6299243;6.8503974;9.8818951
0.47;0.91;1.3;1.73;2.36;3.46;4.65;6.02;8.62;16.54
0.5511814;1.8110246;2.4409462000000004;3.0314977;3.7007894;4.2126007;4.9606325999999985;5.8267748;6.5748067;8.7795323
0.28;0.51;0.75;1.22;1.85;2.4;3.23;4.06;4.92;8.5
0.28;0.47;0.63;0.83;1.14;1.57;2.32;3.65;5.98;8.62
0.787402;1.4173236;2.2834658;3.1102379;3.8188997;4.6063017;5.3937037000000005;6.456696400000001;8.267721;11.2204785
0.7480319000000001;1.1417329;1.574804;2.1653555;2.755907;3.3464585;3.8188997;4.5669316;5.4330738;8.4645715
0.24;0.51;0.83;1.46;2.52;3.62;4.88;6.34;8.46;13.54
0.35;0.67;0.98;1.46;2.32;3.39;4.65;6.18;9.02;18.46
0.71;1.02;1.3;1.69;2.17;2.68;3.19;3.94;4.72;7.99
0.5511814;0.7480319000000001;0.9842525;1.2992133;1.7716545;2.4409462000000004;3.1889781000000004;3.8976398999999997;5.157483099999999;11.4566991
0.12;0.39;0.63;0.98;1.61;2.76;4.09;5.87;8.46;14.25
0.43307109999999993;0.7480319000000001;1.0629927;1.3385833999999999;1.6929143;2.2047256;2.7165369;3.3858286;4.370081099999999;7.2440983999999995
0.31;0.67;0.98;1.5;2.01;2.48;2.91;3.62;4.61;8.66
0.393701;0.8267721;1.6535442;2.1653555;2.6377967;3.0708678;3.4645687999999994;3.8582697999999995;4.4488213;6.2598459
0.08;0.16;0.51;0.71;1.1;2.09;3.5;5.59;7.52;10.91
0.39;0.55;0.71;0.94;1.34;1.89;2.76;3.78;4.88;9.06
0.12;0.31;0.51;0.63;0.94;1.54;2.64;3.94;5.47;13.15
0.08;0.12;0.31;0.59;0.98;2.17;3.74;5.47;6.93;9.92
0.5118113000000001;0.8661421999999999;1.3779535;1.8503947;2.2834658;2.7952771;3.2677183;3.7795296;4.763782099999999;6.8897675000000005
0.83;1.1;1.38;1.65;2.01;2.72;3.54;4.96;7.24;11.22
0.6299216;1.0629927;1.5354339;2.1653555;2.8740173;3.7795296;4.6850419;5.7874047;7.9133901;11.102368199999999
0.6692916999999999;0.9055123;1.181103;1.6141741000000003;2.2047256;2.7952771;3.5039389;4.8425223;7.6377994000000005;11.3385888
0.51;0.79;1.06;1.38;1.85;2.44;3.27;5.31;7.83;15.24
0.787402;1.1023628;1.3385834;1.6141741000000003;1.9291349;2.4409462000000004;3.1889781000000004;4.1338605;6.1417356;12.2441011
0.08;0.28;0.47;0.63;0.83;1.3;2.32;3.74;5.28;9.13
0.4724412;0.9055123;1.3779535;1.7322843999999997;2.2440957000000004;2.6377967;3.1102379;3.7007894;4.763782099999999;5.9448851
0.393701;0.7086618;1.0236226000000002;1.4960638000000002;2.2440957000000004;3.0314977;4.2519708;5.708664499999999;7.3622087;11.968510400000001
0.79;1.06;1.34;1.61;2.05;2.72;3.58;4.88;7.99;19.29
0.2755907;0.5118113000000001;0.9842525;1.6929143;2.1653555;2.5984266;3.149608;3.6614193;4.4094512;7.086618
0.47;0.79;1.06;1.38;1.73;2.32;3.39;5.35;7.48;13.5
0.3149608;0.5118113000000001;0.787402;1.2204731000000002;1.7322843999999995;2.1653555;2.5984266;3.3070884;3.93701;6.1417356
0.7;1.8;2.5;3.1;3.5;4.23;4.92;5.72;7.15;11.5
0.16;0.39;0.51;0.75;1.42;3.19;5.12;6.46;8.7;13.27
0.5511814;0.787402;1.0236226000000002;1.4566937;1.8897648;2.362206;2.9527575;3.8582697999999995;4.960632599999999;7.6377994000000005
0.39;0.63;0.98;1.3;1.69;2.17;2.72;3.5;4.84;8.07
0.24;0.47;0.79;1.26;1.73;2.17;2.64;3.79;4.8;8.07
0.5905515;1.181103;1.968505;2.4409462000000004;2.9527575;3.5039388999999996;4.0944904000000015;4.5669316;6.1811057;9.173233300000001
0.12;0.35;0.51;0.79;1.14;2.68;4.37;6.06;8.11;14.72
0.12;0.31;0.59;1.1;1.61;2.13;2.76;3.7;4.92;7.95
0.31;0.55;0.75;1.14;2.13;3.39;4.33;5.83;7.72;13.82
0.71;0.94;1.19;1.38;1.65;2.17;2.83;3.78;5.43;11.14
0.63;1.06;1.61;2.28;3.03;3.86;4.84;5.91;9.41;22.13
0.7086618;1.1023628;1.574804;2.0866153;2.9133874;3.7007894;4.5669316;5.7480345999999995;7.4409489;14.9212679
0.6299216;0.8661421999999999;1.0629927;1.2992133;1.6141741000000005;2.0866153;2.8740173;3.7795296;5.6692944;9.921265199999999
0.7086618;0.9842525;1.3385834;1.7322843999999997;2.3228359;3.0708678;4.2126007;5.5905542;7.1259881;12.1259908
0.35;0.63;1.06;1.61;2.64;3.66;4.49;5.63;7.05;11.14
0.5118113000000001;0.7086618;0.9055123;1.181103;1.9291349;2.7952771;3.5826791;4.4488213;5.472443900000001;7.716539599999999
0.39;0.75;0.98;1.3;1.69;2.36;3.46;5.39;7.68;13.5
0.4724412;0.8661421999999999;1.4960638000000002;2.0472452000000003;2.4803163;2.8346472;3.149608;3.7007894;4.330711;6.0236253
0.31;0.47;0.67;1.14;2.05;3.03;4.17;5.39;7.95;10.91
0.3543309;0.6299216;1.1417329;1.574804;1.968505;2.5196864;3.1102379;3.6614193;4.8425223;6.2204758
0.5905515;0.9055123;1.3385834;1.7322843999999997;2.1653555;2.5196864;2.9921276000000003;3.4645687999999994;4.094490400000001;6.1811057
0.5905515;0.8661421999999999;1.2598432;1.8503947;2.7165369;3.7007894;4.6456718;5.8267748;7.5590592;13.0315031
0.5905515;0.8661421999999999;1.181103;1.7716545;2.4409462000000004;3.0314977;3.5826791;4.2519708;4.8031522;7.5984293
1.0236226000000002;1.3385834;1.6535442;2.0078751;2.4803163;2.9527575;3.3858286;3.93701;4.5669316;7.3622087
0.43307109999999993;0.5905515;0.8267721;1.1417329;1.5354339;1.9291348999999998;2.4409462000000004;2.9921276000000003;4.094490400000001;6.692917
0.6299216;0.9448824;1.2992133;1.7716545;2.362206;3.0314977;3.8188997;4.881892400000001;6.4173263;10.1574858
0.9055122999999999;1.3385834;1.6929143;2.2047256;2.7952771;3.6614193;4.5275615;5.6299243;7.480319000000001;12.1653609
0.7480319000000001;1.0629927;1.4173236;1.8503947;2.4409462000000004;2.9133874;3.4645687999999994;4.1732306;5.5511840999999995;9.4881941
0.43;0.75;1.57;2.2;2.68;3.11;3.46;3.78;4.61;6.02
0.6692916999999999;0.9055123;1.1417329;1.5354339;2.1653555;2.8346472;3.5826791;4.488191400000001;6.0236253;10.236226
0.31;0.75;1.34;2.44;3.31;3.94;4.92;6.18;8.46;11.93
0.6299216;1.5354339;2.0866153;2.4409462000000004;2.8346472;3.2677183;3.5826791;4.0157502;4.6850419;6.3385861
0.7086618;0.9842525;1.4173236;1.968505;2.4803163;2.9133874;3.3858286;4.1338605;5.118113;8.937012699999999
0.6299216;1.0236226000000002;1.4960638000000002;1.8897648;2.1653555;2.5984266;3.0314977;3.7795296;4.8425223;7.755909700000001
0.4724412;1.0629927;1.6141741000000005;2.0866153;2.4409462000000004;2.8346472;3.2677183;3.6614193;4.2519708;7.5984293
0.393701;0.5905515;0.7480319000000001;1.0629927;1.5354339;2.0472452000000003;2.6771668;3.6614193;5.0000027000000005;8.188980800000001
0.12;0.35;0.59;0.79;1.18;1.81;3.27;6.02;9.65;18.23
0.9055122999999999;1.3779535;1.8897648;2.6377967;3.5039389;4.6456718;5.5511841;6.7716572;8.8976426;13.6220546
0.35;0.63;0.91;1.61;2.8;3.94;4.76;5.93;6.54;12.44
0.51;0.83;1.18;1.65;2.28;3.03;3.94;5.24;7.4;12.4
0.12;0.39;0.67;1.06;1.93;3.03;4.29;5.79;8.11;14.06
0.51;0.79;1.26;1.85;2.52;3.35;4.33;5.98;7.17;14.13
0.5905515;1.2204731000000002;1.6535442;2.0866153;2.4015761;2.8740172999999998;3.3464585;4.094490400000001;5.0787429;6.4960665
0.645285;0.954586;1.345261;1.8965419999999997;2.751584;3.5481519999999995;4.58293;5.615489599999999;7.236517999999999;11.524789
0.5905515;1.1417329;1.8110246;2.6377967;3.4645687999999994;4.2126007;4.9212625;5.6692944;7.2834685;11.0629981
0.7480319000000001;1.2204731000000002;1.8503947;2.5196864;3.0708678;3.7007894;4.4094512;5.0787429;6.4960665;8.700792100000001
0.393701;0.5118113000000001;0.7086618;1.0236226000000002;1.4960638000000002;2.1653555;2.8740173;3.8976398999999997;5.2362233;6.653546899999999
0.5118113000000001;0.7086618;0.9448824;1.2598432;1.6141741000000005;2.1259854;2.6771668;3.5826790999999996;5.3149635;10.2755961
0.08;0.35;0.59;1.14;2.13;3.27;4.37;5.55;7.6;11.77
0.08;0.12;0.43;1.02;2.68;4.02;4.92;6.02;7.64;10.59
0.5511814;0.9055123;1.3779535;1.8110245999999999;2.1653555;2.5984266;3.0314977;3.8582697999999995;4.6063017;7.480319000000001
1.0629927;1.4960638000000002;1.968505;2.4803162999999997;3.149608;3.6220491999999997;4.1732306;5.3543335999999995;7.5590592;9.842525
0.9448824;2.0866153;2.7165369;3.2677183;3.7401595;4.330711;4.9212625;5.6692944;7.1259881;8.5433117
0.5118113000000001;0.7480319000000001;1.0629927;1.5354339;2.1653555;2.5984266;3.149608;3.6220491999999997;4.488191400000001;7.007877799999999
0.3543309;0.4724412;0.6692916999999999;1.1023628;1.6535442;2.1653555;3.0708678;3.6220491999999997;4.2126007;5.905515
0.39;0.71;1.02;1.54;2.2;3.11;4.17;5.59;8.31;14.8
0.039763801;0.159055204;0.357874209;1.908662448;3.538978289;4.77165612;5.407876936;6.242916757000001;7.15748418;10.616934867000001
0.3149608;0.5118113000000001;0.9842525;1.4960638000000002;1.8897648;2.4015761;3.228348200000001;3.6614193;4.9212625;7.5984293
0.5511814;1.5354339;2.0078751;2.2834658;2.7165369;3.2283482000000006;3.5826791;4.0551203000000005;4.763782099999999;8.6220519
0.4;0.6;1.0;1.8;2.9;3.9;5.0;6.1;7.6;16.7
0.7480319000000001;1.0629927;1.3385834;1.7322843999999997;2.3228359;3.3070884;4.330711;5.4330738;7.480319000000001;11.8897702
0.16;0.24;0.43;0.87;1.42;2.13;3.07;4.09;5.28;9.09
0.787402;2.1653555;2.8346472;3.543309;3.9763801;4.488191400000001;5.0787429;5.7874047;6.692917;9.0944931
1.1417329;1.6141741000000005;2.0866153;2.755907;3.3464585;3.93701;4.724412;5.511814;6.929137599999999;10.236226
0.9842525;1.6141741000000005;2.2047256;2.8740172999999998;3.3858286;4.0157502;4.724412;5.472443900000001;6.8110273;10.590556900000001
0.3543309;0.6692916999999999;1.1023628;1.4960638000000002;1.9291349;2.4409462000000004;2.9921276000000003;3.6220491999999997;4.370081099999999;5.6299243
1.0236226000000002;1.574804;1.9291349;2.2440957000000004;2.5984266;2.9527575;3.4645687999999994;3.8976398999999997;4.6850419;6.0629954
0.35;0.59;0.91;1.3;1.77;2.36;2.87;3.62;4.76;9.29
0.7086618;1.3779535;2.2047256;2.755907;3.3070884;3.8188997000000002;4.4488213;5.2362233;7.5590592;9.2519735
1.0236226000000002;1.2992133;1.5354339;1.8110245999999999;2.2440957000000004;2.755907;3.3070884;4.0551203000000005;4.960632599999999;7.165358199999999
0.5118113000000001;0.8267721;1.2992133;1.8110245999999999;2.4803163;3.3464585;4.4094512;5.6299243;6.6141768;12.007880499999999
0.787402;1.3385834;2.0078751;2.4409462000000004;2.9527575;3.4645687999999994;4.0551203000000005;4.5275615;5.3937037000000005;9.8031549
0.5905515;0.9448824;1.4173236;1.8897648;2.2440957000000004;2.6377967;3.0708678;3.5039388999999996;4.370081099999999;6.0629954
0.0787402;0.3543309;0.5905515;1.2598432;1.8897648;2.5984266;3.1102379;3.8188997000000002;5.0393728;6.653546899999999
0.51;0.94;1.65;2.24;2.68;3.31;3.86;4.53;5.47;9.61
0.7086618;1.0629927;1.4566937;1.8897648;2.3228359;2.9133874;3.543309;4.6850419;6.692917;8.937012699999999
0.4724412;0.7480319000000001;0.9448824;1.968505;2.9133874;3.7401595000000003;4.8031522;6.2598459;9.566934300000002;11.0629981
0.7480319000000001;1.8503947;2.5984266;3.3464585;3.8188997;4.4094512;5.0000027000000005;5.5511840999999995;7.5196891;10.9842579
0.3149608;0.5118113000000001;0.8661421999999999;1.2992133;1.8110246;2.4015761;3.0708678;3.8976398999999997;4.881892400000001;6.929137599999999
0.2362206;0.5905515;1.4566937;2.5590565;3.3070884;4.0551203000000005;5.0000027000000005;5.8267748;7.4409489;10.4330765
0.55;0.94;1.34;1.83;2.52;3.7;4.72;5.98;7.99;14.8
0.63;0.87;1.1;1.38;1.85;2.52;3.62;4.72;6.22;11.61
0.9842525;1.7322843999999995;2.1653555;2.755907;3.1889781000000004;3.7401595000000003;4.330711;5.4330738;6.968507700000001;7.3622087
0.28;0.59;0.91;1.38;2.01;2.91;3.94;5.51;6.85;13.07
0.3543309;0.9842525;2.0866153;2.9133874;3.7007894;4.1732306;4.6456718;5.472443900000001;6.377956200000001;8.976382800000001
0.393701;0.9448824;2.0078751;2.755907;3.5826791;4.2519708;4.881892400000001;5.712365;6.929137599999999;8.7795323
0.2;0.6;1.1;2.2;3.1;3.9;5.0;5.8;7.0;9.8
0.8661421999999999;1.574804;2.362206;3.0314977;3.5826791;4.291340900000001;4.9212625;5.6692944;7.480319000000001;10.787407400000001
0.35;0.71;1.02;1.57;2.28;3.07;3.86;4.57;5.55;8.5
0.55;0.91;1.46;2.44;3.5;4.53;5.35;6.54;8.94;12.01
0.08;0.24;0.51;1.1;2.24;3.5;4.53;5.51;7.13;9.65
0.24;0.55;0.87;1.22;1.73;2.52;3.5;4.76;6.46;13.31
0.4724412;0.7086618;1.0236226000000002;1.6929143;2.7952771;3.7401595000000003;4.8031522;5.8267748;7.2440983999999995;10.236226
0.5511814;1.0629927;1.968505;2.4803162999999997;2.9133874;3.5826790999999996;4.1338605;4.960632599999999;5.8267748;7.87402
0.59;0.91;1.3;1.77;2.4;3.39;4.45;5.98;8.23;15.83
0.28;0.59;0.98;1.77;2.95;4.13;5.04;6.5;8.43;14.49
1.8503947;2.4803163;3.0708678;3.5039388999999996;3.8582698;4.4488213;5.0000027000000005;5.7480345999999995;6.692917;11.023628
0.6299216;0.8661421999999999;1.1023628;1.3779535;1.7716545;2.2834658;2.9921276000000003;4.094490400000001;5.7874047;8.937012699999999
1.181103;2.0078751;2.5196864;3.1102379;3.5826791;4.1338605;4.7637820999999985;5.5511840999999995;6.8897675000000005;8.3070911
0.39;0.71;1.14;1.65;2.36;3.4;4.72;5.94;7.87;14.72
0.5905515;1.2204731000000002;1.9291349;2.6377967;3.3070884;3.9763801;4.724412;5.5511840999999995;6.8110273;13.385834
0.6692916999999999;1.1023628;1.6141741000000005;2.0078751;2.4803163;2.9527575;3.6220492;4.2519708;4.9212625;6.8503974
0.16;0.55;0.79;1.22;1.93;3.15;4.33;5.51;8.35;15.35
0.5905515;0.8661421999999999;1.3385834;1.968505;2.8346472;3.7401595000000003;4.881892400000001;5.8267748;7.3228386;10.000005400000001
1.0236226000000002;1.4173236;1.7716545;2.2440957000000004;2.7952771;3.4645687999999994;4.1338605;5.0393728;7.3622087;11.417328999999999
0.47;0.75;1.34;1.97;2.8;3.66;4.57;5.43;6.14;7.44
0.2;0.51;0.79;1.26;1.89;2.72;3.62;5.67;8.58;15.31
0.7480319000000001;1.6141741000000005;2.5590565;3.149608;3.8582698;4.724412;5.6692944;6.692917;7.9921303;9.4094539
0.9448824;1.3385834;1.8503947;2.4409462000000004;3.0314977;3.6220491999999997;4.291340900000002;5.4330738;5.7874047;8.700792100000001
0.43307109999999993;0.5905515;0.8267721;1.2598432;1.6535442;2.1653555;2.7165369;3.93701;4.6456718;6.5748067
0.12;0.47;0.75;1.06;1.77;2.95;4.37;5.98;8.5;11.97
0.12;0.31;0.51;0.75;1.38;2.4;3.62;5.35;7.48;12.32
0.7086618;1.181103;1.6141741000000005;2.2047256;3.0314977;3.8188997000000002;4.5669316;5.8267748;7.086618;12.4015815
0.47;0.83;1.18;1.57;2.17;3.15;4.41;5.71;7.6;13.7
0.9055122999999999;1.3385834;1.8110246;2.4015761;2.9921276000000003;3.8188997000000002;4.5669316;5.5905542;7.3622087;10.3937064
0.7086618;1.52362287;2.09055231;2.62204866;3.15354501;3.82677372;4.57086861;5.42126277;6.30709002;8.71654014
0.5118113000000001;0.9055123;1.4566937;2.0866153;3.1889781000000004;4.291340900000001;5.0787429;6.5748067;8.3858313;10.944887800000002
0.08;0.11;0.28;0.39;1.3;2.99;4.29;5.35;7.83;9.76
0.9448824;1.8897648;2.5196864;3.0708678;3.5826791;4.2519708;5.0393728;5.6692944;7.4015788;9.6456745
0.04;0.08;0.12;0.28;0.47;2.24;4.21;6.22;7.83;9.96
1.0236226000000002;1.4173236;1.8110246;2.362206;3.0708678;3.7401595000000003;4.6850419;5.7480345999999995;6.968507700000001;12.0866207
0.5511814;1.1023628;2.0078751;2.6771667999999997;3.3070884;3.8976398999999997;4.881892400000001;5.8267748;6.929137599999999;11.417328999999999
0.63;1.06;1.89;2.4;2.87;3.43;3.98;4.72;6.22;10.59
0.43307109999999993;0.9448824;1.7716545;2.2834658;2.7165369;2.9921276000000003;3.3858286;3.93701;4.5275615;5.6299243
0.12;0.55;0.94;1.54;2.36;3.31;4.45;6.06;8.54;13.98
0.2;0.47;0.75;1.26;1.69;2.28;3.07;3.66;5.04;9.17
0.28;0.51;0.71;1.1;1.73;2.4;3.19;3.9;5.24;9.69
0.43307109999999993;1.1417329;1.8503947;2.2047256;2.5984266;2.9133874;3.228348200000001;3.6614193;4.094490400000001;5.2362233
0.7480319000000001;1.3385834;1.9291349;2.4015761;2.7165369;3.0708678;3.543309;3.8976398999999997;4.330711;6.5748067
0.35;0.39;0.43;0.51;0.79;1.38;2.32;3.58;4.8;7.64
0.5511814;1.0629927;1.8110246;2.5196864;3.228348200000001;4.094490400000001;4.9212625;5.8267748;7.165358199999999;10.4724466
0.787402;1.0629927;1.4566937;1.8503947;2.2440957000000004;2.755907;3.228348200000001;4.2519708;6.0236253;8.7795323
0.08;0.31;0.55;0.91;1.46;2.17;3.27;4.23;6.54;9.09
0.9448824;1.4566937;1.968505;2.6377967;3.228348200000001;3.9763801;4.7637820999999985;5.7480345999999995;7.2834685;11.7322898
0.5905515;0.9055123;1.3385834;1.8897648;2.6771668;3.3858286;4.1732306;4.9212625;6.1811057;11.4566991
0.3;0.6;1.2;2.3;3.1;4.1;5.0;5.8;6.9;10.8
0.6692916999999999;1.3385834;2.0866153;2.7952771;3.5039389;4.094490400000001;4.724412;5.5511840999999995;7.165358199999999;9.4094539
0.0787402;0.3543309;0.5905515;1.1023628;1.7716545;2.362206;3.0708678;3.6614193;4.9212625;7.5984293
0.2;0.47;0.87;1.73;2.56;3.54;4.49;5.31;7.28;10.16
0.6299216;1.2204731000000002;1.8897648;2.5984266;3.1889781000000004;4.1732306;4.881892400000001;5.708664499999999;7.007877799999999;10.9842579
1.0629927;1.574804;2.1259854;2.755907;3.3070884;3.8582697999999995;4.488191400000002;5.4330738;7.2440983999999995;10.9842579
0.7086618;0.9448824;1.181103;1.4566937;1.7716545;2.2440957000000004;2.8740173;3.6614193;4.8425223;8.267721
0.4724412;1.0629927;1.4566937;1.8503947;2.5196864;3.3464585;4.1732306;5.157483099999999;6.4960665;12.1259908
0.3543309;0.6692916999999999;1.0629927;1.4566937;1.8503947;2.3228359;2.8740173;3.7401595000000003;4.8425223;7.9133901
0.08;0.31;0.59;0.91;1.57;2.76;4.21;5.69;7.99;12.95
0.24;0.55;1.34;2.36;3.19;3.94;4.88;5.98;7.76;10.94
0.08;0.12;0.39;0.67;0.98;1.93;3.58;5.79;7.56;10.91
0.12;0.35;0.55;0.91;1.81;3.15;4.25;5.79;7.76;14.21
0.63;0.83;1.02;1.3;1.65;2.13;2.68;3.66;5.35;8.66
0.47;0.71;1.14;1.57;2.01;2.56;3.11;3.86;5.04;8.23
0.31;0.47;0.83;1.1;1.46;1.85;2.52;3.5;5.08;7.91
0.9448824;1.8110246;2.2834658;2.8740172999999998;3.3070884;3.8976398999999997;4.6063017;5.2755934;6.6141768;9.9606353
0.3;0.6;1.0;1.7;2.7;3.7;4.7;5.8;7.2;14.7
0.47;0.91;1.85;2.64;3.31;4.02;4.76;5.47;7.09;8.54
0.7086618;1.181103;1.8503947;2.6377967;3.3858286;4.0157502;4.7637820999999985;5.5905542;6.968507700000001;10.944887800000002
0.51;0.79;1.18;1.69;2.36;3.46;4.72;6.06;9.02;17.48
0.5905515;0.787402;1.0236226000000002;1.3779535;2.0472452000000003;2.7165369;3.3858286;4.330711;5.5511840999999995;11.6929197
0.08;0.12;0.16;0.47;0.87;1.57;3.5;5.55;9.53;15.75
0.6692916999999999;0.9055123;1.1023628;1.4173236;1.7716545;2.362206;2.8346472;3.7795296;5.1968532;8.4645715
0.7480319000000001;1.0629927;1.4173236;1.8503947;2.4803163;3.149608;4.0944904000000015;5.5905542;7.204728299999999;11.102368199999999
0.4;0.5;0.8;1.5;2.5;3.6;4.8;6.0;7.9;10.0
0.4724412;0.7480319000000001;1.0629927;1.4960638000000002;2.2440957000000004;3.3464585;4.724412;5.8661449;8.5433117;11.968510400000001
0.7086618;1.2992133;2.2047256;3.3464585;4.0551203000000005;4.6063017;5.3149635;6.0236253;6.7322871;8.8976426
0.08;0.43;1.06;2.44;3.43;4.37;5.12;6.1;7.64;10.98
0.16;0.55;0.87;1.34;2.13;3.23;4.37;5.59;7.91;18.58
0.9448824;1.6141741000000005;2.4409462000000004;3.149608;3.6614193;4.4094512;5.3543336;6.2204758;7.6377994000000005;10.118115699999999
0.39;0.71;1.1;1.69;2.56;3.7;5.08;6.5;9.69;15.28
0.43307109999999993;0.6692916999999999;1.5354339;2.5984266;3.4251987;4.2126007;5.3543336;6.102365499999999;7.2440983999999995;9.921265199999999
0.24;0.51;0.87;1.26;1.81;2.76;4.13;6.14;9.29;14.57
1.181103;2.0078751;2.755907;3.3858286;3.9763801;4.5275615;5.3937037000000005;5.905515;7.204728299999999;10.708667199999999
0.51;0.87;1.3;1.81;2.6;3.54;4.65;5.83;7.87;17.44
0.31;0.59;0.87;1.34;2.05;2.99;3.86;5.39;8.19;11.3
0.4724412;0.6692916999999999;2.0472452000000003;3.149608;4.0157502;5.0000027000000005;5.7086644999999985;6.692917;7.5984293;9.0157529
0.5118113000000001;0.8661421999999999;1.5354339;2.2047256;2.755907;3.2677183;3.8976399;4.488191400000001;5.2362233;7.086618
0.4;0.8;1.3;1.9;2.4;3.2;3.8;4.7;5.6;11.5
0.7086618;1.0236226000000002;1.4566937;2.0866153;2.7165369;3.2677183;3.8188997;4.6063017;5.7480345999999995;7.5984293
0.5905515;1.7322843999999995;2.4409462000000004;3.1102379;3.8976399;4.6063017;5.0393728;5.6692944;6.5748067;7.834649900000001
0.5118113000000001;0.8267721;1.181103;1.574804;2.0078751;2.5984266;3.1889781000000004;3.8976398999999997;4.8425223;7.480319000000001
0.08;0.2;0.35;0.55;0.94;1.69;2.4;3.5;4.84;9.92
0.3543309;1.0236226000000002;1.8110246;2.5590565;3.3464585;3.8582697999999995;4.881892400000001;5.708664499999999;6.8503974;9.6456745
0.3543309;0.6692916999999999;1.1417329;1.7322843999999997;2.362206;3.149608;4.1338605;5.511814;7.0472479;15.393709099999999
2.4409462000000004;3.0314977;3.543309;4.094490400000001;4.5669316;4.9212625;5.3149635;5.708664499999999;6.377956200000001;8.0315004
0.08;0.16;0.39;0.59;0.87;1.3;2.28;3.78;5.63;9.8
0.5118113000000001;0.7086618;0.9055123;1.2204731000000002;1.6929143;2.4015761;2.9527575;3.93701;5.7480345999999995;9.8031549
0.24;0.59;1.06;1.69;2.76;3.7;4.84;6.14;8.5;13.31
0.5118113000000001;0.7480319000000001;0.9842525;1.3779535;1.8897648;2.3228359;3.0708678;3.93701;4.8425223;7.007877799999999
0.55;0.75;0.91;1.06;1.3;1.69;2.52;4.41;6.42;11.69
0.4724412;0.8661421999999999;1.8110246;2.6377967;3.3070884;4.0551203000000005;4.8031522;5.472443900000001;6.299216;8.267721
0.5118113000000001;1.0629927;2.0078751;2.5984266;3.1889781000000004;3.6614193;4.4094512;5.4330738;7.1259881;9.4881941
0.656257;0.921548;1.123564;1.685246;2.410253;3.125489;3.925458;4.925614;6.512632;9.251475
0.67;0.94;1.22;1.61;2.13;2.91;3.9;5.39;7.6;12.17
0.7480319000000001;1.0236226000000002;1.2992133;1.6535442;2.1259854;2.755907;3.4645687999999994;4.2126007;5.5511840999999995;9.6063044
0.7480319000000001;1.2204731000000002;1.6535442;2.0866153;2.755907;3.543309;4.4488213;5.6692944;7.3228386;9.6456745
